tollgate_id,time_window,direction,volume
3,"[2016-10-20 18:40:00,2016-10-20 19:00:00)",1,93.3123
3,"[2016-10-21 08:00:00,2016-10-21 08:20:00)",1,112.516
3,"[2016-10-21 08:20:00,2016-10-21 08:40:00)",1,98.9947
3,"[2016-10-21 08:40:00,2016-10-21 09:00:00)",1,101.2
3,"[2016-10-21 09:00:00,2016-10-21 09:20:00)",1,99.7822
3,"[2016-10-21 09:20:00,2016-10-21 09:40:00)",1,57.9307
3,"[2016-10-21 09:40:00,2016-10-21 10:00:00)",1,83.1492
3,"[2016-10-21 17:00:00,2016-10-21 17:20:00)",1,86.9023
3,"[2016-10-21 17:20:00,2016-10-21 17:40:00)",1,96.9061
3,"[2016-10-21 17:40:00,2016-10-21 18:00:00)",1,86.3624
3,"[2016-10-21 18:00:00,2016-10-21 18:20:00)",1,73.8475
3,"[2016-10-21 18:20:00,2016-10-21 18:40:00)",1,70.2807
3,"[2016-10-21 18:40:00,2016-10-21 19:00:00)",1,75.2458
3,"[2016-10-22 08:00:00,2016-10-22 08:20:00)",1,77.0024
3,"[2016-10-22 08:20:00,2016-10-22 08:40:00)",1,88.601
3,"[2016-10-22 08:40:00,2016-10-22 09:00:00)",1,70.7083
3,"[2016-10-22 09:00:00,2016-10-22 09:20:00)",1,59.5108
3,"[2016-10-22 09:20:00,2016-10-22 09:40:00)",1,89.9788
3,"[2016-10-22 09:40:00,2016-10-22 10:00:00)",1,57.902
3,"[2016-10-22 17:00:00,2016-10-22 17:20:00)",1,94.6033
3,"[2016-10-22 17:20:00,2016-10-22 17:40:00)",1,88.6935
3,"[2016-10-22 17:40:00,2016-10-22 18:00:00)",1,79.1053
3,"[2016-10-22 18:00:00,2016-10-22 18:20:00)",1,61.157
3,"[2016-10-22 18:20:00,2016-10-22 18:40:00)",1,55.3723
3,"[2016-10-22 18:40:00,2016-10-22 19:00:00)",1,63.3124
3,"[2016-10-23 08:00:00,2016-10-23 08:20:00)",1,69.372
3,"[2016-10-23 08:20:00,2016-10-23 08:40:00)",1,75.3187
3,"[2016-10-23 08:40:00,2016-10-23 09:00:00)",1,63.8316
3,"[2016-10-23 09:00:00,2016-10-23 09:20:00)",1,65.434
3,"[2016-10-23 09:20:00,2016-10-23 09:40:00)",1,55.9454
3,"[2016-10-23 09:40:00,2016-10-23 10:00:00)",1,48.9085
3,"[2016-10-23 17:00:00,2016-10-23 17:20:00)",1,91.7912
3,"[2016-10-23 17:20:00,2016-10-23 17:40:00)",1,93.8025
3,"[2016-10-23 17:40:00,2016-10-23 18:00:00)",1,84.5146
3,"[2016-10-23 18:00:00,2016-10-23 18:20:00)",1,50.2924
3,"[2016-10-23 18:20:00,2016-10-23 18:40:00)",1,63.4723
3,"[2016-10-23 18:40:00,2016-10-23 19:00:00)",1,72.9026
3,"[2016-10-24 08:00:00,2016-10-24 08:20:00)",1,118.439
3,"[2016-10-24 08:20:00,2016-10-24 08:40:00)",1,119.14
3,"[2016-10-24 08:40:00,2016-10-24 09:00:00)",1,115.124
3,"[2016-10-24 09:00:00,2016-10-24 09:20:00)",1,122.285
3,"[2016-10-24 09:20:00,2016-10-24 09:40:00)",1,98.8067
3,"[2016-10-24 09:40:00,2016-10-24 10:00:00)",1,99.7493
3,"[2016-10-24 17:00:00,2016-10-24 17:20:00)",1,81.6144
3,"[2016-10-24 17:20:00,2016-10-24 17:40:00)",1,92.2571
3,"[2016-10-24 17:40:00,2016-10-24 18:00:00)",1,83.4911
3,"[2016-10-24 18:00:00,2016-10-24 18:20:00)",1,67.3088
3,"[2016-10-24 18:20:00,2016-10-24 18:40:00)",1,84.4161
3,"[2016-10-24 18:40:00,2016-10-24 19:00:00)",1,68.4455
