tollgate_id,time_window,direction,volume
3,"[2016-10-20 18:40:00,2016-10-20 19:00:00)",1,97.1529
3,"[2016-10-21 08:00:00,2016-10-21 08:20:00)",1,102.121
3,"[2016-10-21 08:20:00,2016-10-21 08:40:00)",1,103.185
3,"[2016-10-21 08:40:00,2016-10-21 09:00:00)",1,123.376
3,"[2016-10-21 09:00:00,2016-10-21 09:20:00)",1,113.1
3,"[2016-10-21 09:20:00,2016-10-21 09:40:00)",1,107.714
3,"[2016-10-21 09:40:00,2016-10-21 10:00:00)",1,102.483
3,"[2016-10-21 17:00:00,2016-10-21 17:20:00)",1,86.6935
3,"[2016-10-21 17:20:00,2016-10-21 17:40:00)",1,84.6229
3,"[2016-10-21 17:40:00,2016-10-21 18:00:00)",1,103.013
3,"[2016-10-21 18:00:00,2016-10-21 18:20:00)",1,68.2074
3,"[2016-10-21 18:20:00,2016-10-21 18:40:00)",1,66.393
3,"[2016-10-21 18:40:00,2016-10-21 19:00:00)",1,56.5352
3,"[2016-10-22 08:00:00,2016-10-22 08:20:00)",1,70.1012
3,"[2016-10-22 08:20:00,2016-10-22 08:40:00)",1,66.5815
3,"[2016-10-22 08:40:00,2016-10-22 09:00:00)",1,86.8284
3,"[2016-10-22 09:00:00,2016-10-22 09:20:00)",1,103.303
3,"[2016-10-22 09:20:00,2016-10-22 09:40:00)",1,109.96
3,"[2016-10-22 09:40:00,2016-10-22 10:00:00)",1,93.0298
3,"[2016-10-22 17:00:00,2016-10-22 17:20:00)",1,79.6924
3,"[2016-10-22 17:20:00,2016-10-22 17:40:00)",1,82.7875
3,"[2016-10-22 17:40:00,2016-10-22 18:00:00)",1,95.4809
3,"[2016-10-22 18:00:00,2016-10-22 18:20:00)",1,70.823
3,"[2016-10-22 18:20:00,2016-10-22 18:40:00)",1,62.7142
3,"[2016-10-22 18:40:00,2016-10-22 19:00:00)",1,57.9617
3,"[2016-10-23 08:00:00,2016-10-23 08:20:00)",1,69.946
3,"[2016-10-23 08:20:00,2016-10-23 08:40:00)",1,65.1917
3,"[2016-10-23 08:40:00,2016-10-23 09:00:00)",1,82.0831
3,"[2016-10-23 09:00:00,2016-10-23 09:20:00)",1,95.1128
3,"[2016-10-23 09:20:00,2016-10-23 09:40:00)",1,89.6506
3,"[2016-10-23 09:40:00,2016-10-23 10:00:00)",1,92.4752
3,"[2016-10-23 17:00:00,2016-10-23 17:20:00)",1,94.2184
3,"[2016-10-23 17:20:00,2016-10-23 17:40:00)",1,90.463
3,"[2016-10-23 17:40:00,2016-10-23 18:00:00)",1,95.3582
3,"[2016-10-23 18:00:00,2016-10-23 18:20:00)",1,84.1288
3,"[2016-10-23 18:20:00,2016-10-23 18:40:00)",1,89.382
3,"[2016-10-23 18:40:00,2016-10-23 19:00:00)",1,85.405
3,"[2016-10-24 08:00:00,2016-10-24 08:20:00)",1,121.579
3,"[2016-10-24 08:20:00,2016-10-24 08:40:00)",1,125.969
3,"[2016-10-24 08:40:00,2016-10-24 09:00:00)",1,157.206
3,"[2016-10-24 09:00:00,2016-10-24 09:20:00)",1,123.663
3,"[2016-10-24 09:20:00,2016-10-24 09:40:00)",1,114.359
3,"[2016-10-24 09:40:00,2016-10-24 10:00:00)",1,99.2757
3,"[2016-10-24 17:00:00,2016-10-24 17:20:00)",1,83.5934
3,"[2016-10-24 17:20:00,2016-10-24 17:40:00)",1,89.4656
3,"[2016-10-24 17:40:00,2016-10-24 18:00:00)",1,96.4219
3,"[2016-10-24 18:00:00,2016-10-24 18:20:00)",1,73.6274
3,"[2016-10-24 18:20:00,2016-10-24 18:40:00)",1,66.1764
3,"[2016-10-24 18:40:00,2016-10-24 19:00:00)",1,77.0282
